1704397180,ResNet18,30,1,0.330510666,0.174940459,87.335,95.07164859,1704397733,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704397180,ResNet18,30,2,0.191931081,0.144958156,93.295,95.24574796,1704398281,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704397180,ResNet18,30,3,0.16859185,0.118066215,93.65,96.03589125,1704398829,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704397180,ResNet18,30,4,0.150284082,0.107500695,94.41,96.26355966,1704399380,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704397180,ResNet18,30,5,0.139695723,0.102508987,94.755,96.39748226,1704399940,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704397180,ResNet18,30,6,0.129677145,0.133577763,95.09,94.69666533,1704400524,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704397180,ResNet18,30,7,0.127474444,0.095840256,95.125,96.71889648,1704401054,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704397180,ResNet18,30,8,0.132400275,0.095606155,94.8,96.69211196,1704401607,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704397180,ResNet18,30,9,0.125157063,0.110124727,95.13,95.78143833,1704402150,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704397180,ResNet18,30,10,0.120321477,0.095220991,95.5,96.66532744,1704402690,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704402858,ResNet152,30,1,0.24660268,0.107254776,90.865,96.91978037,1704406275,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704402858,ResNet152,30,2,0.142331884,0.09726567,94.82,96.85281907,1704409741,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704402858,ResNet152,30,3,0.127661285,0.077272891,95.105,97.14744877,1704413194,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704402858,ResNet152,30,4,0.125919955,0.073194364,95.135,97.28137137,1704416684,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704402858,ResNet152,30,5,0.11089499,0.069080253,95.6,97.65635463,1704420129,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704425227,ResNet50,30,1,0.256937235,0.129954253,90.625,95.15200214,1704426798,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704425227,ResNet50,30,2,0.14069468,0.083677279,95.125,97.75010044,1704428382,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704425227,ResNet50,30,3,0.126039955,0.077989706,95.495,97.68313915,1704429974,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704425227,ResNet50,30,4,0.115695606,0.06669884,95.63,97.87063078,1704431549,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704425227,ResNet50,30,5,0.110263634,0.085693282,95.745,96.86621133,1704433124,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704425227,ResNet50,30,6,0.109840772,0.059821642,95.905,98.09829918,1704434683,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704425227,ResNet50,30,7,0.100844916,0.057254358,96.115,98.35275211,1704436209,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704425227,ResNet50,30,8,0.101339406,0.057227666,96.07,98.13847596,1704437751,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704425227,ResNet50,30,9,0.097974249,0.088580148,96.24,96.69211196,1704439376,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704425227,ResNet50,30,10,0.097246887,0.054835855,96.26,98.23222178,1704440996,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704458204,ResNet50v2,30,1,0.245947512,0.129910214,92.955,96.53140485,1704459779,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704458204,ResNet50v2,30,2,0.121319429,0.093940635,96.3,96.95995714,1704461325,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704464611,ResNet18,100,1,0.403568075,0.245661336,86.09,93.91991429,1704467968,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704464611,ResNet18,100,2,0.22445921,0.184686569,93.665,94.49578144,1704471400,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704489954,ResNet152v2,30,1,0.185520653,0.081869156,95.74,98.43310566,1704493480,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704489954,ResNet152v2,30,2,0.083431613,0.055022504,97.74,98.70095085,1704497026,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704489954,ResNet152v2,30,3,0.066082137,0.046009234,97.905,98.87505022,1704500649,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704489954,ResNet152v2,30,4,0.055279853,0.040203688,98.345,98.87505022,1704504223,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704489954,ResNet152v2,30,5,0.047755663,0.03700126,98.48,98.9821883,1704507856,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704489954,ResNet152v2,30,6,0.043810096,0.03644109,98.575,99.00897281,1704511442,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704489954,ResNet152v2,30,7,0.040015997,0.032979707,98.685,98.95540378,1704515055,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704489954,ResNet152v2,30,8,0.03753902,0.031309232,98.835,98.9821883,1704518606,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704489954,ResNet152v2,30,9,0.035687419,0.030852563,98.82,99.02236507,1704522198,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704489954,ResNet152v2,30,10,0.036434591,0.030815042,98.8,99.06254185,1704525784,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704554859,ResNet101v2,30,1,0.17979393,0.090288171,95.335,97.45547074,1704557399,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704554859,ResNet101v2,30,2,0.085148924,0.063880029,97.245,98.28579081,1704559928,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704554859,ResNet101v2,30,3,0.066429753,0.05454477,97.825,98.33935985,1704562445,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704554859,ResNet101v2,30,4,0.058810268,0.046893708,97.94,98.52685148,1704564957,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704554859,ResNet101v2,30,5,0.053304319,0.049637381,98.125,98.28579081,1704567476,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704554859,ResNet101v2,30,6,0.049178659,0.045196813,98.33,98.4866747,1704570045,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704554859,ResNet101v2,30,7,0.044829312,0.052659478,98.51,98.08490692,1704572572,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704554859,ResNet101v2,30,8,0.045105782,0.040967257,98.345,98.58042052,1704575216,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704554859,ResNet101v2,30,9,0.040350434,0.038486309,98.565,98.67416633,1704577807,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704554859,ResNet101v2,30,10,0.039687447,0.042352502,98.56,98.4866747,1704580350,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704591057,ResNet152v2,30,1,0.190419516,0.084054564,95.155,98.20543726,1704594569,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704596547,ResNet152v2,30,1,0.195014529,0.087103357,95.34,98.08490692,1704600152,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704596547,ResNet152v2,30,2,0.085279229,0.06025866,97.59,98.36614437,1704603700,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704596547,ResNet152v2,30,3,0.065950918,0.048286745,98.005,98.83487344,1704607249,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704596547,ResNet152v2,30,4,0.055843741,0.043098469,98.3,98.82148118,1704610750,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704596547,ResNet152v2,30,5,0.047370524,0.037585046,98.585,99.03575733,1704614273,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704596547,ResNet152v2,30,6,0.046372529,0.03568855,98.59,98.83487344,1704617757,55b5eec88afc4bf4ae242182c2c9cf273d849fc881a574ca87a3e30cfc6136612ae694536abdb1d9f3783d9f23b23d8f02c0ecbb38680ef8c6459ea8b55b517e
1704679517.530607,ResNet152v2,30,1,0.18615146553984965,0.08108791595043467,95.63357867515417,98.51068940667787,1704683092.172995,dcd6f3e3ba1221f84df64449aaf595a13714eae7aa355d1eaa788673e84941c0faff3809e55ebacb21678b9cd468bbd261cbd251fb8e11a22b2811719e233bae
1704679517.530607,ResNet152v2,30,2,0.08303110099823705,0.060491196859775366,97.72229958225581,98.43862599087197,1704686769.777119,dcd6f3e3ba1221f84df64449aaf595a13714eae7aa355d1eaa788673e84941c0faff3809e55ebacb21678b9cd468bbd261cbd251fb8e11a22b2811719e233bae
1704679517.530607,ResNet152v2,30,3,0.0632556315994476,0.04588244027598835,98.14004376367615,98.79894306990151,1704690595.235216,dcd6f3e3ba1221f84df64449aaf595a13714eae7aa355d1eaa788673e84941c0faff3809e55ebacb21678b9cd468bbd261cbd251fb8e11a22b2811719e233bae
1704679517.530607,ResNet152v2,30,4,0.0520206725390714,0.03911696867045792,98.46329818977522,99.06317559452317,1704694449.341182,dcd6f3e3ba1221f84df64449aaf595a13714eae7aa355d1eaa788673e84941c0faff3809e55ebacb21678b9cd468bbd261cbd251fb8e11a22b2811719e233bae
1704679517.530607,ResNet152v2,30,5,0.04708077099025749,0.037490621242645406,98.53292222001194,98.88301705500841,1704698220.73103,dcd6f3e3ba1221f84df64449aaf595a13714eae7aa355d1eaa788673e84941c0faff3809e55ebacb21678b9cd468bbd261cbd251fb8e11a22b2811719e233bae
